Page,date,value
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-18,262
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-19,384
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-20,276
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-21,282
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-22,218
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-23,239
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-24,306
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-25,285
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-26,277
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-27,343
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-28,382
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-29,291
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-30,347
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-10-31,419
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-01,411
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-02,414
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-03,517
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-04,1900
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-05,2259
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-06,2622
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-07,1950
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-08,1991
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-09,1356
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-10,1441
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-11,1251
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-12,1336
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-13,1694
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-14,1451
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-15,1337
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-16,1148
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-17,996
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-18,992
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-19,803
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-20,1126
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-21,1023
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-22,904
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-23,1209
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-24,918
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-25,624
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-26,661
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-27,706
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-28,1450
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-29,784
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-11-30,779
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-01,699
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-02,603
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-03,531
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-04,591
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-05,583
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-06,616
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-07,613
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-08,564
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-09,971
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-10,534
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-11,692
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-12,597
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-13,545
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-14,647
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-15,579
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-16,511
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-17,424
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-18,845
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-19,644
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-20,520
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-21,609
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-22,707
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-23,434
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-24,381
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-25,1569
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-26,1261
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-27,898
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-28,736
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-29,694
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-30,773
"Philip,_Duke_of_Edinburgh_de.wikipedia.org_desktop_all-agents",2016-12-31,505
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-01,833
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-02,845
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-03,799
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-04,874
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-05,1178
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-06,996
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-07,866
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-08,803
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-09,885
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-10,900
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-11,1015
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-12,1149
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-13,1075
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-14,885
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-15,938
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-16,867
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-17,854
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-18,913
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-19,991
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-20,904
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-21,916
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-22,913
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-23,802
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-24,745
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-25,963
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-26,1119
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-27,906
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-28,776
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-29,791
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-30,688
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-07-31,733
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-01,652
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-02,716
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-03,857
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-04,975
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-05,950
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-06,4397
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-07,855
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-08,819
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-09,960
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-10,879
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-11,906
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-12,895
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-13,933
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-14,933
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-15,977
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-16,1140
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-17,2145
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-18,1236
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-19,1011
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-20,824
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-21,1024
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-22,1117
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-23,1208
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-24,1087
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-25,1001
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-26,894
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-27,801
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-28,868
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-29,951
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-30,1004
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-08-31,857
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-01,733
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-02,807
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-03,715
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-04,861
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-05,924
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-06,1031
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-07,875
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-08,793
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-09,759
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-10,771
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-11,937
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-12,987
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-13,1016
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-14,898
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-15,932
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-16,902
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-17,940
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-18,1007
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-19,1046
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-20,1113
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-21,1169
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-22,1165
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-23,1128
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-24,1324
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-25,1625
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-26,1586
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-27,2265
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-28,1912
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-29,1640
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-09-30,1703
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-01,1395
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-02,1650
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-03,1756
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-04,1756
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-05,1537
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-06,1421
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-07,1610
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-08,1401
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-09,1349
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-10,1569
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-11,1526
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-12,1266
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-13,1252
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-14,1210
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-15,1023
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-16,1213
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-17,1259
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-18,1497
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-19,1150
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-20,1022
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-21,1050
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-22,1027
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-23,1281
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-24,1683
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-25,1437
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-26,1241
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-27,1043
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-28,1092
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-29,1147
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-30,1119
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-10-31,1211
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-01,1225
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-02,1200
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-03,1019
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-04,1176
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-05,1142
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-06,1223
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-07,1438
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-08,1382
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-09,1847
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-10,4957
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-11,1473
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-12,1446
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-13,3806
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-14,3160
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-15,2502
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-16,1999
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-17,1706
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-18,1558
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-19,1571
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-20,1587
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-21,1832
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-22,1810
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-23,1382
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-24,1137
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-25,1117
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-26,1184
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-27,1263
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-28,1447
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-29,1552
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-11-30,1676
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-01,1920
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-02,1741
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-03,1631
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-04,1521
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-05,2084
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-06,2671
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-07,1473
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-08,1174
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-09,1176
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-10,1073
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-11,1520
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-12,1521
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-13,1674
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-14,1551
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-15,1446
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-16,1412
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-17,1363
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-18,1370
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-19,1657
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-20,1675
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-21,1452
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-22,1292
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-23,1339
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-24,1965
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-25,2227
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-26,2325
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-27,2494
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-28,1894
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-29,1628
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-30,1540
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2015-12-31,1002
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2016-01-01,1888
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2016-01-02,2342
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2016-01-03,2404
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2016-01-04,2658
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2016-01-05,2668
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2016-01-06,2439
"Де_Ниро,_Роберт_ru.wikipedia.org_desktop_all-agents",2016-01-07,2704
