order_id,order_line,order_date,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
191,22,2011-07-08,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
191,23,2011-07-08,2,2240,4480,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
191,24,2011-07-08,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
191,25,2011-07-08,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
191,26,2011-07-08,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
191,27,2011-07-08,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
191,28,2011-07-08,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
191,29,2011-07-08,2,1410,2820,CAAD8 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
191,30,2011-07-08,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
192,1,2011-07-08,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
192,2,2011-07-08,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
192,3,2011-07-08,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
193,1,2011-07-11,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
194,1,2011-07-11,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
194,2,2011-07-11,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
194,3,2011-07-11,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
194,4,2011-07-11,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
194,5,2011-07-11,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
194,6,2011-07-11,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
194,7,2011-07-11,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
194,8,2011-07-11,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
194,9,2011-07-11,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
194,10,2011-07-11,4,2660,10640,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
194,11,2011-07-11,2,8200,16400,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
194,12,2011-07-11,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
194,13,2011-07-11,1,980,980,Trail 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
194,14,2011-07-11,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
194,15,2011-07-11,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
194,16,2011-07-11,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
194,17,2011-07-11,2,2340,4680,F-Si 1,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
194,18,2011-07-11,2,6390,12780,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
194,19,2011-07-11,2,7990,15980,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
194,20,2011-07-11,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
194,21,2011-07-11,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
194,22,2011-07-11,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
194,23,2011-07-11,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
194,24,2011-07-11,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
194,25,2011-07-11,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
194,26,2011-07-11,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
195,1,2011-07-11,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
195,2,2011-07-11,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
195,3,2011-07-11,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Tampa 29ers,Tampa,FL
195,4,2011-07-11,5,815,4075,Trail 5,Mountain,Sport,Aluminum,Tampa 29ers,Tampa,FL
195,5,2011-07-11,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
195,6,2011-07-11,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
195,7,2011-07-11,2,5330,10660,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
195,8,2011-07-11,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
196,1,2011-07-12,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
196,2,2011-07-12,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
197,1,2011-07-12,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
198,1,2011-07-13,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Dallas Cycles,Dallas,TX
198,2,2011-07-13,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Dallas Cycles,Dallas,TX
198,3,2011-07-13,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Dallas Cycles,Dallas,TX
198,4,2011-07-13,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Dallas Cycles,Dallas,TX
198,5,2011-07-13,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Dallas Cycles,Dallas,TX
198,6,2011-07-13,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Dallas Cycles,Dallas,TX
199,1,2011-07-13,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
200,1,2011-07-13,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
200,2,2011-07-13,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,3,2011-07-13,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,4,2011-07-13,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,5,2011-07-13,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,6,2011-07-13,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
200,7,2011-07-13,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,8,2011-07-13,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,9,2011-07-13,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
200,10,2011-07-13,5,2660,13300,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,11,2011-07-13,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
200,12,2011-07-13,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
200,13,2011-07-13,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
201,1,2011-07-14,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
201,2,2011-07-14,2,1750,3500,SuperX Rival CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
202,1,2011-07-14,4,3200,12800,Bad Habit 1,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,2,2011-07-14,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,3,2011-07-14,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,4,2011-07-14,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,5,2011-07-14,4,2240,8960,CAAD12 Ultegra,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,6,2011-07-14,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,7,2011-07-14,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,8,2011-07-14,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,9,2011-07-14,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,10,2011-07-14,4,1840,7360,F-Si 3,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,11,2011-07-14,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,12,2011-07-14,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,13,2011-07-14,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,14,2011-07-14,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,15,2011-07-14,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,16,2011-07-14,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,17,2011-07-14,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,18,2011-07-14,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,19,2011-07-14,2,1570,3140,Synapse Disc 105,Road,Endurance Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,20,2011-07-14,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,21,2011-07-14,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,22,2011-07-14,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,23,2011-07-14,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Minneapolis Bike Shop,Minneapolis,MN
202,24,2011-07-14,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,25,2011-07-14,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
202,26,2011-07-14,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
203,1,2011-07-15,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
203,2,2011-07-15,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
203,3,2011-07-15,2,7460,14920,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
203,4,2011-07-15,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
203,5,2011-07-15,4,415,1660,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
203,6,2011-07-15,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
203,7,2011-07-15,3,5970,17910,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
203,8,2011-07-15,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
203,9,2011-07-15,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
203,10,2011-07-15,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
203,11,2011-07-15,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
203,12,2011-07-15,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
203,13,2011-07-15,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
203,14,2011-07-15,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
203,15,2011-07-15,2,2340,4680,F-Si 1,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
203,16,2011-07-15,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
203,17,2011-07-15,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
203,18,2011-07-15,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
203,19,2011-07-15,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
203,20,2011-07-15,2,3200,6400,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
203,21,2011-07-15,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
203,22,2011-07-15,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
204,1,2011-07-19,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
204,2,2011-07-19,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
204,3,2011-07-19,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
204,4,2011-07-19,2,3200,6400,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
204,5,2011-07-19,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
204,6,2011-07-19,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
204,7,2011-07-19,2,12250,24500,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
204,8,2011-07-19,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
204,9,2011-07-19,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
204,10,2011-07-19,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
204,11,2011-07-19,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
204,12,2011-07-19,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
204,13,2011-07-19,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
204,14,2011-07-19,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
204,15,2011-07-19,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
205,1,2011-07-19,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,San Antonio Bike Shop,San Antonio,TX
205,2,2011-07-19,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,San Antonio Bike Shop,San Antonio,TX
206,1,2011-07-19,2,3200,6400,Slice Ultegra D12,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
206,2,2011-07-19,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
206,3,2011-07-19,2,1840,3680,Supersix Evo Tiagra,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
206,4,2011-07-19,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
206,5,2011-07-19,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
206,6,2011-07-19,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
206,7,2011-07-19,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
206,8,2011-07-19,2,5970,11940,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
206,9,2011-07-19,3,1350,4050,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
206,10,2011-07-19,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
206,11,2011-07-19,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
206,12,2011-07-19,2,4260,8520,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
206,13,2011-07-19,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
206,14,2011-07-19,2,2660,5320,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
206,15,2011-07-19,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
206,16,2011-07-19,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
206,17,2011-07-19,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
206,18,2011-07-19,3,1410,4230,CAAD8 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
206,19,2011-07-19,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
207,1,2011-07-20,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
207,2,2011-07-20,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,San Francisco Cruisers,San Francisco,CA
207,3,2011-07-20,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
207,4,2011-07-20,3,3200,9600,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,San Francisco Cruisers,San Francisco,CA
207,5,2011-07-20,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
207,6,2011-07-20,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
207,7,2011-07-20,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,San Francisco Cruisers,San Francisco,CA
207,8,2011-07-20,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,San Francisco Cruisers,San Francisco,CA
207,9,2011-07-20,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
207,10,2011-07-20,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,San Francisco Cruisers,San Francisco,CA
207,11,2011-07-20,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
207,12,2011-07-20,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,San Francisco Cruisers,San Francisco,CA
207,13,2011-07-20,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,San Francisco Cruisers,San Francisco,CA
207,14,2011-07-20,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,San Francisco Cruisers,San Francisco,CA
208,1,2011-07-20,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
208,2,2011-07-20,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
208,3,2011-07-20,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
208,4,2011-07-20,2,2240,4480,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
208,5,2011-07-20,2,6070,12140,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
208,6,2011-07-20,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
209,1,2011-07-21,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,New York Cycles,New York,NY
210,1,2011-07-22,2,1030,2060,CAAD8 Sora,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
210,2,2011-07-22,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
210,3,2011-07-22,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
211,1,2011-07-22,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
211,2,2011-07-22,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
212,1,2011-07-25,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
212,2,2011-07-25,2,3730,7460,Habit Carbon 3,Mountain,Trail,Carbon,Cincinnati Speed,Cincinnati,OH
212,3,2011-07-25,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Cincinnati Speed,Cincinnati,OH
212,4,2011-07-25,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
212,5,2011-07-25,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
212,6,2011-07-25,3,3200,9600,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
212,7,2011-07-25,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Cincinnati Speed,Cincinnati,OH
212,8,2011-07-25,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Cincinnati Speed,Cincinnati,OH
212,9,2011-07-25,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Cincinnati Speed,Cincinnati,OH
212,10,2011-07-25,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Cincinnati Speed,Cincinnati,OH
212,11,2011-07-25,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
213,1,2011-07-27,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
214,1,2011-07-28,3,2130,6390,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Miami Race Equipment,Miami,FL
214,2,2011-07-28,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Miami Race Equipment,Miami,FL
215,1,2011-08-01,2,12250,24500,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
215,2,2011-08-01,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
216,1,2011-08-01,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Detroit Cycles,Detroit,MI
216,2,2011-08-01,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
216,3,2011-08-01,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
216,4,2011-08-01,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Detroit Cycles,Detroit,MI
216,5,2011-08-01,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
216,6,2011-08-01,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Detroit Cycles,Detroit,MI
216,7,2011-08-01,2,2700,5400,Slice Ultegra,Road,Triathalon,Carbon,Detroit Cycles,Detroit,MI
217,1,2011-08-01,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
217,2,2011-08-01,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
217,3,2011-08-01,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
217,4,2011-08-01,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
217,5,2011-08-01,2,3200,6400,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
217,6,2011-08-01,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
217,7,2011-08-01,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
